"date","home_team","away_team","home_goals_scored","home_penalties","home_own_goals","away_goals_scored","away_penalties","away_own_goals","goal_diff_real","total_goals_real","penalty_ratio_home","penalty_ratio_away"
2017-10-06,"REPUBLIC OF IRELAND","MOLDOVA",2,0,0,0,0,0,2,2,0,0
2017-10-06,"SPAIN","ALBANIA",3,0,0,0,0,0,3,3,0,0
2017-10-06,"UNITED STATES","PANAMA",4,1,0,0,0,0,4,4,0.25,0
2017-10-07,"BELARUS","NETHERLANDS",1,0,0,3,1,0,-2,4,0,0.333333333333333
2017-10-07,"BOSNIA AND HERZEGOVINA","BELGIUM",3,0,0,4,0,0,-1,7,0,0
2017-10-07,"CAMEROON","ALGERIA",2,0,0,0,0,0,2,2,0,0
2017-10-07,"COSTA RICA","HONDURAS",1,0,0,1,0,0,0,2,0,0
2017-10-07,"CYPRUS","GREECE",1,0,0,2,0,0,-1,3,0,0
2017-10-07,"GUINEA","TUNISIA",1,0,0,4,0,0,-3,5,0,0
2017-10-07,"LIBYA","DR CONGO",1,0,0,2,0,0,-1,3,0,0
2017-10-07,"MOROCCO","GABON",3,0,0,0,0,0,3,3,0,0
2017-10-07,"NIGERIA","ZAMBIA",1,0,0,0,0,0,1,1,0,0
2017-10-07,"SOUTH AFRICA","BURKINA FASO",3,0,0,1,0,0,2,4,0,0
2017-10-07,"SWEDEN","LUXEMBOURG",8,2,0,0,0,0,8,8,0.25,0
2017-10-07,"SWITZERLAND","HUNGARY",5,0,0,2,0,0,3,7,0,0
2017-10-08,"CZECH REPUBLIC","SAN MARINO",5,0,0,0,0,0,5,5,0,0
2017-10-08,"DENMARK","ROMANIA",1,1,0,1,0,0,0,2,1,0
2017-10-08,"EGYPT","CONGO",2,1,0,1,0,0,1,3,0.5,0
2017-10-08,"GERMANY","AZERBAIJAN",5,0,0,1,0,0,4,6,0,0
2017-10-08,"KAZAKHSTAN","ARMENIA",1,0,0,1,0,0,0,2,0,0
2017-10-08,"NORWAY","NORTHERN IRELAND",1,0,1,0,0,0,1,1,0,0
2017-10-08,"POLAND","MONTENEGRO",4,0,1,2,0,0,2,6,0,0
2017-10-08,"SLOVAKIA","MALTA",3,0,0,0,0,0,3,3,0,0
2017-10-08,"SLOVENIA","SCOTLAND",2,0,0,2,0,0,0,4,0,0
2017-10-09,"FINLAND","TURKEY",2,0,0,2,0,0,0,4,0,0
2017-10-09,"ICELAND","KOSOVO",2,0,0,0,0,0,2,2,0,0
2017-10-09,"NORTH MACEDONIA","LIECHTENSTEIN",4,0,0,0,0,0,4,4,0,0
2017-10-09,"SERBIA","GEORGIA",1,0,0,0,0,0,1,1,0,0
2017-10-10,"AUSTRALIA","SYRIA",2,0,0,1,0,0,1,3,0,0
2017-10-10,"BELGIUM","CYPRUS",4,1,0,0,0,0,4,4,0.25,0
2017-10-10,"BRAZIL","CHILE",3,0,0,0,0,0,3,3,0,0
2017-10-10,"ECUADOR","ARGENTINA",1,0,0,3,0,0,-2,4,0,0
2017-10-10,"ESTONIA","BOSNIA AND HERZEGOVINA",1,0,0,2,0,0,-1,3,0,0
2017-10-10,"FRANCE","BELARUS",2,0,0,1,0,0,1,3,0,0
2017-10-10,"GREECE","GIBRALTAR",4,0,0,0,0,0,4,4,0,0
2017-10-10,"HONDURAS","MEXICO",3,0,1,2,0,0,1,5,0,0
2017-10-10,"HUNGARY","FAROE ISLANDS",1,0,0,0,0,0,1,1,0,0
2017-10-10,"LATVIA","ANDORRA",4,0,0,0,0,0,4,4,0,0
2017-10-10,"LUXEMBOURG","BULGARIA",1,0,0,1,0,0,0,2,0,0
2017-10-10,"NETHERLANDS","SWEDEN",2,0,0,0,0,0,2,2,0,0
2017-10-10,"PANAMA","COSTA RICA",2,0,0,1,0,0,1,3,0,0
2017-10-10,"PERU","COLOMBIA",1,0,1,1,0,0,0,2,0,0
2017-10-10,"PORTUGAL","SWITZERLAND",2,0,1,0,0,0,2,2,0,0
2017-10-10,"TRINIDAD AND TOBAGO","UNITED STATES",2,0,1,1,0,0,1,3,0,0
2017-10-10,"URUGUAY","BOLIVIA",4,0,0,2,0,2,2,6,0,0
2017-11-09,"CROATIA","GREECE",4,1,0,1,0,0,3,5,0.25,0
2017-11-10,"SWEDEN","ITALY",1,0,0,0,0,0,1,1,0,0
2017-11-11,"DR CONGO","GUINEA",3,1,1,1,0,0,2,4,0.333333333333333,0
2017-11-11,"ZAMBIA","CAMEROON",2,0,0,2,0,0,0,4,0,0
2017-11-12,"CONGO","UGANDA",1,0,0,1,0,0,0,2,0,0
2017-11-12,"GHANA","EGYPT",1,0,0,1,0,0,0,2,0,0
2017-11-14,"BURKINA FASO","CAPE VERDE",4,0,0,0,0,0,4,4,0,0
2017-11-14,"REPUBLIC OF IRELAND","DENMARK",1,0,0,5,1,0,-4,6,0,0.2
2017-11-14,"SENEGAL","SOUTH AFRICA",2,0,0,1,0,0,1,3,0,0
2017-11-15,"AUSTRALIA","HONDURAS",3,2,0,1,0,0,2,4,0.666666666666667,0
2017-11-15,"PERU","NEW ZEALAND",2,0,0,0,0,0,2,2,0,0
2018-05-30,"ESTONIA","LITHUANIA",2,0,0,0,0,0,2,2,0,0
2018-06-02,"LATVIA","ESTONIA",1,0,0,0,0,0,1,1,0,0
2018-06-05,"LITHUANIA","LATVIA",1,0,0,1,0,0,0,2,0,0
2018-06-14,"RUSSIA","SAUDI ARABIA",5,0,0,0,0,0,5,5,0,0
2018-06-15,"PORTUGAL","SPAIN",3,1,0,3,0,0,0,6,0.333333333333333,0
2018-06-16,"ARGENTINA","ICELAND",1,0,0,1,0,0,0,2,0,0
2018-06-16,"CROATIA","NIGERIA",2,1,1,0,0,0,2,2,0.5,0
2018-06-16,"FRANCE","AUSTRALIA",2,1,1,1,1,0,1,3,0.5,1
2018-06-17,"BRAZIL","SWITZERLAND",1,0,0,1,0,0,0,2,0,0
2018-06-18,"BELGIUM","PANAMA",3,0,0,0,0,0,3,3,0,0
2018-06-18,"SWEDEN","SOUTH KOREA",1,1,0,0,0,0,1,1,1,0
2018-06-18,"TUNISIA","ENGLAND",1,1,0,2,0,0,-1,3,1,0
2018-06-19,"COLOMBIA","JAPAN",1,0,0,2,1,0,-1,3,0,0.5
2018-06-19,"POLAND","SENEGAL",1,0,0,2,0,1,-1,3,0,0
2018-06-19,"RUSSIA","EGYPT",3,0,1,1,1,0,2,4,0,1
2018-06-20,"PORTUGAL","MOROCCO",1,0,0,0,0,0,1,1,0,0
2018-06-20,"URUGUAY","SAUDI ARABIA",1,0,0,0,0,0,1,1,0,0
2018-06-21,"DENMARK","AUSTRALIA",1,0,0,1,1,0,0,2,0,1
2018-06-21,"FRANCE","PERU",1,0,0,0,0,0,1,1,0,0
2018-06-22,"BRAZIL","COSTA RICA",2,0,0,0,0,0,2,2,0,0
2018-06-22,"NIGERIA","ICELAND",2,0,0,0,0,0,2,2,0,0
2018-06-22,"SERBIA","SWITZERLAND",1,0,0,2,0,0,-1,3,0,0
2018-06-23,"BELGIUM","TUNISIA",5,1,0,2,0,0,3,7,0.2,0
2018-06-23,"GERMANY","SWEDEN",2,0,0,1,0,0,1,3,0,0
2018-06-23,"SOUTH KOREA","MEXICO",1,0,0,2,1,0,-1,3,0,0.5
2018-06-24,"ENGLAND","PANAMA",6,2,0,1,0,0,5,7,0.333333333333333,0
2018-06-24,"JAPAN","SENEGAL",2,0,0,2,0,0,0,4,0,0
2018-06-25,"IRAN","PORTUGAL",1,1,0,1,0,0,0,2,1,0
2018-06-25,"SAUDI ARABIA","EGYPT",2,1,0,1,0,0,1,3,0.5,0
2018-06-25,"SPAIN","MOROCCO",2,0,0,2,0,0,0,4,0,0
2018-06-26,"ICELAND","CROATIA",1,1,0,2,0,0,-1,3,1,0
2018-06-26,"NIGERIA","ARGENTINA",1,1,0,2,0,0,-1,3,1,0
2018-06-27,"SOUTH KOREA","GERMANY",2,0,0,0,0,0,2,2,0,0
2018-06-27,"SWITZERLAND","COSTA RICA",2,0,0,2,0,1,0,4,0,0
2018-06-28,"PANAMA","TUNISIA",1,0,1,2,0,0,-1,3,0,0
2018-06-30,"FRANCE","ARGENTINA",4,1,0,3,0,0,1,7,0.25,0
2018-06-30,"URUGUAY","PORTUGAL",2,0,0,1,0,0,1,3,0,0
2018-07-01,"CROATIA","DENMARK",1,0,0,1,0,0,0,2,0,0
2018-07-01,"RUSSIA","SPAIN",1,1,0,1,0,1,0,2,1,0
2018-07-02,"BELGIUM","JAPAN",3,0,0,2,0,0,1,5,0,0
2018-07-02,"BRAZIL","MEXICO",2,0,0,0,0,0,2,2,0,0
2018-07-03,"COLOMBIA","ENGLAND",1,0,0,1,1,0,0,2,0,1
2018-07-03,"SWEDEN","SWITZERLAND",1,0,0,0,0,0,1,1,0,0
2018-07-06,"BRAZIL","BELGIUM",1,0,0,2,0,1,-1,3,0,0
2018-07-07,"RUSSIA","CROATIA",2,0,0,2,0,0,0,4,0,0
2018-07-10,"FRANCE","BELGIUM",1,0,0,0,0,0,1,1,0,0
2018-07-11,"CROATIA","ENGLAND",2,0,0,1,0,0,1,3,0,0
2018-07-14,"BELGIUM","ENGLAND",2,0,0,0,0,0,2,2,0,0
2018-07-15,"FRANCE","CROATIA",4,1,1,2,0,0,2,6,0.25,0
2018-09-06,"ARMENIA","LIECHTENSTEIN",2,0,0,1,0,0,1,3,0,0
2018-09-06,"CZECH REPUBLIC","UKRAINE",1,0,0,2,0,0,-1,3,0,0
2018-09-06,"NORWAY","CYPRUS",2,0,0,0,0,0,2,2,0,0
2018-09-06,"SLOVENIA","BULGARIA",1,0,0,2,0,0,-1,3,0,0
2018-09-06,"WALES","REPUBLIC OF IRELAND",4,0,0,1,0,0,3,5,0,0
2018-09-07,"ALBANIA","ISRAEL",1,0,0,0,0,0,1,1,0,0
2018-09-07,"FAROE ISLANDS","MALTA",3,0,0,1,0,0,2,4,0,0
2018-09-07,"ITALY","POLAND",1,1,0,1,0,0,0,2,1,0
2018-09-07,"TURKEY","RUSSIA",1,0,0,2,0,0,-1,3,0,0
2018-09-08,"BELARUS","SAN MARINO",5,1,0,0,0,0,5,5,0.2,0
2018-09-08,"ENGLAND","SPAIN",1,0,0,2,0,0,-1,3,0,0
2018-09-08,"FINLAND","HUNGARY",1,0,0,0,0,0,1,1,0,0
2018-09-08,"LUXEMBOURG","MOLDOVA",4,0,0,0,0,0,4,4,0,0
2018-09-08,"NORTHERN IRELAND","BOSNIA AND HERZEGOVINA",1,0,0,2,0,0,-1,3,0,0
2018-09-08,"SWITZERLAND","ICELAND",6,0,0,0,0,0,6,6,0,0
2018-09-09,"BULGARIA","NORWAY",1,0,0,0,0,0,1,1,0,0
2018-09-09,"CYPRUS","SLOVENIA",2,0,1,1,0,0,1,3,0,0
2018-09-09,"DENMARK","WALES",2,1,0,0,0,0,2,2,0.5,0
2018-09-09,"FRANCE","NETHERLANDS",2,0,0,1,0,0,1,3,0,0
2018-09-09,"GEORGIA","LATVIA",1,1,0,0,0,0,1,1,1,0
2018-09-09,"LIECHTENSTEIN","GIBRALTAR",2,0,0,0,0,0,2,2,0,0
2018-09-09,"NORTH MACEDONIA","ARMENIA",2,1,0,0,0,0,2,2,0.5,0
2018-09-09,"UKRAINE","SLOVAKIA",1,1,0,0,0,0,1,1,1,0
2018-09-10,"ANDORRA","KAZAKHSTAN",1,0,0,1,0,0,0,2,0,0
2018-09-10,"KOSOVO","FAROE ISLANDS",2,0,0,0,0,0,2,2,0,0
2018-09-10,"MALTA","AZERBAIJAN",1,1,0,1,0,0,0,2,1,0
2018-09-10,"MONTENEGRO","LITHUANIA",2,1,0,0,0,0,2,2,0.5,0
2018-09-10,"PORTUGAL","ITALY",1,0,0,0,0,0,1,1,0,0
2018-09-10,"SCOTLAND","ALBANIA",2,0,1,0,0,0,2,2,0,0
2018-09-10,"SERBIA","ROMANIA",2,0,0,2,1,0,0,4,0,0.5
2018-09-10,"SWEDEN","TURKEY",2,0,0,3,0,0,-1,5,0,0
2018-09-11,"BOSNIA AND HERZEGOVINA","AUSTRIA",1,0,0,0,0,0,1,1,0,0
2018-09-11,"FINLAND","ESTONIA",1,0,0,0,0,0,1,1,0,0
2018-09-11,"HUNGARY","GREECE",2,0,0,1,0,0,1,3,0,0
2018-09-11,"SPAIN","CROATIA",6,0,1,0,0,0,6,6,0,0
2018-10-11,"ISRAEL","SCOTLAND",2,0,1,1,1,0,1,3,0,1
2018-10-11,"KOSOVO","MALTA",3,0,0,1,0,0,2,4,0,0
2018-10-11,"LITHUANIA","ROMANIA",1,0,0,2,0,0,-1,3,0,0
2018-10-11,"POLAND","PORTUGAL",2,0,0,3,0,1,-1,5,0,0
2018-10-12,"AUSTRIA","NORTHERN IRELAND",1,0,0,0,0,0,1,1,0,0
2018-10-12,"BELARUS","LUXEMBOURG",1,0,0,0,0,0,1,1,0,0
2018-10-12,"BELGIUM","SWITZERLAND",2,0,0,1,0,0,1,3,0,0
2018-10-12,"GREECE","HUNGARY",1,0,0,0,0,0,1,1,0,0
2018-10-12,"MOLDOVA","SAN MARINO",2,0,0,0,0,0,2,2,0,0
2018-10-13,"BULGARIA","CYPRUS",2,0,0,1,0,0,1,3,0,0
2018-10-13,"GEORGIA","ANDORRA",3,0,0,0,0,0,3,3,0,0
2018-10-13,"LATVIA","KAZAKHSTAN",1,0,0,1,0,0,0,2,0,0
2018-10-13,"NETHERLANDS","GERMANY",3,0,0,0,0,0,3,3,0,0
2018-10-13,"NORTH MACEDONIA","LIECHTENSTEIN",4,0,0,1,0,0,3,5,0,0
2018-10-13,"NORWAY","SLOVENIA",1,0,0,0,0,0,1,1,0,0
2018-10-13,"SLOVAKIA","CZECH REPUBLIC",1,0,0,2,0,0,-1,3,0,0
2018-10-14,"AZERBAIJAN","MALTA",1,0,0,1,0,0,0,2,0,0
2018-10-14,"FAROE ISLANDS","KOSOVO",1,0,0,1,0,0,0,2,0,0
2018-10-14,"ISRAEL","ALBANIA",2,0,0,0,0,0,2,2,0,0
2018-10-14,"LITHUANIA","MONTENEGRO",1,0,0,4,1,0,-3,5,0,0.25
2018-10-14,"RUSSIA","TURKEY",2,0,0,0,0,0,2,2,0,0
2018-10-15,"BOSNIA AND HERZEGOVINA","NORTHERN IRELAND",2,0,0,0,0,0,2,2,0,0
2018-10-15,"ESTONIA","HUNGARY",3,0,1,3,0,0,0,6,0,0
2018-10-15,"FINLAND","GREECE",2,0,0,0,0,0,2,2,0,0
2018-10-15,"ICELAND","SWITZERLAND",1,0,0,2,0,0,-1,3,0,0
2018-10-15,"LUXEMBOURG","SAN MARINO",3,0,0,0,0,0,3,3,0,0
2018-10-15,"SPAIN","ENGLAND",2,0,0,3,0,0,-1,5,0,0
2018-10-16,"ARMENIA","NORTH MACEDONIA",4,0,0,0,0,0,4,4,0,0
2018-10-16,"FRANCE","GERMANY",2,1,0,1,1,0,1,3,0.5,1
2018-10-16,"GIBRALTAR","LIECHTENSTEIN",2,0,0,1,0,0,1,3,0,0
2018-10-16,"KAZAKHSTAN","ANDORRA",4,0,1,0,0,0,4,4,0,0
2018-10-16,"NORWAY","BULGARIA",1,0,0,0,0,0,1,1,0,0
2018-10-16,"SLOVENIA","CYPRUS",1,0,0,1,0,0,0,2,0,0
2018-10-16,"UKRAINE","CZECH REPUBLIC",1,0,0,0,0,0,1,1,0,0
2018-11-15,"ANDORRA","GEORGIA",1,0,0,1,0,0,0,2,0,0
2018-11-15,"BELGIUM","ICELAND",2,0,0,0,0,0,2,2,0,0
2018-11-15,"CROATIA","SPAIN",3,0,0,2,1,0,1,5,0,0.5
2018-11-15,"GREECE","FINLAND",1,0,1,0,0,0,1,1,0,0
2018-11-15,"HUNGARY","ESTONIA",2,0,0,0,0,0,2,2,0,0
2018-11-15,"KAZAKHSTAN","LATVIA",1,0,0,1,0,0,0,2,0,0
2018-11-16,"CYPRUS","BULGARIA",1,0,0,1,1,0,0,2,0,1
2018-11-16,"GIBRALTAR","ARMENIA",2,0,0,6,0,0,-4,8,0,0
2018-11-16,"NETHERLANDS","FRANCE",2,1,0,0,0,0,2,2,0.5,0
2018-11-16,"SLOVAKIA","UKRAINE",4,0,0,1,0,0,3,5,0,0
2018-11-16,"SLOVENIA","NORWAY",1,0,0,1,0,0,0,2,0,0
2018-11-16,"WALES","DENMARK",1,0,0,2,0,0,-1,3,0,0
2018-11-17,"AZERBAIJAN","FAROE ISLANDS",2,0,0,0,0,0,2,2,0,0
2018-11-17,"ROMANIA","LITHUANIA",3,0,0,0,0,0,3,3,0,0
2018-11-17,"SERBIA","MONTENEGRO",2,0,0,1,0,0,1,3,0,0
2018-11-18,"ENGLAND","CROATIA",2,0,0,1,0,0,1,3,0,0
2018-11-18,"HUNGARY","FINLAND",2,0,0,0,0,0,2,2,0,0
2018-11-18,"MOLDOVA","LUXEMBOURG",1,1,0,1,0,0,0,2,1,0
2018-11-18,"NORTHERN IRELAND","AUSTRIA",1,0,0,2,0,0,-1,3,0,0
2018-11-18,"SWITZERLAND","BELGIUM",5,1,0,2,0,0,3,7,0.2,0
2018-11-19,"BULGARIA","SLOVENIA",1,0,0,1,0,0,0,2,0,0
2018-11-19,"CZECH REPUBLIC","SLOVAKIA",1,0,0,0,0,0,1,1,0,0
2018-11-19,"GEORGIA","KAZAKHSTAN",2,0,0,1,0,0,1,3,0,0
2018-11-19,"GERMANY","NETHERLANDS",2,0,0,2,0,0,0,4,0,0
2018-11-19,"LIECHTENSTEIN","ARMENIA",2,0,0,2,0,0,0,4,0,0
2018-11-19,"NORTH MACEDONIA","GIBRALTAR",4,0,0,0,0,0,4,4,0,0
2018-11-20,"KOSOVO","AZERBAIJAN",4,0,0,0,0,0,4,4,0,0
2018-11-20,"MALTA","FAROE ISLANDS",1,0,0,1,0,0,0,2,0,0
2018-11-20,"PORTUGAL","POLAND",1,0,0,1,1,0,0,2,0,1
2018-11-20,"SCOTLAND","ISRAEL",3,0,0,2,0,0,1,5,0,0
2018-11-20,"SERBIA","LITHUANIA",4,0,1,1,0,0,3,5,0,0
2018-11-20,"SWEDEN","RUSSIA",2,0,0,0,0,0,2,2,0,0
2019-01-05,"UNITED ARAB EMIRATES","BAHRAIN",1,1,0,1,0,0,0,2,1,0
2019-01-06,"THAILAND","INDIA",1,0,0,4,1,0,-3,5,0,0.25
2019-01-07,"CHINA PR","KYRGYZSTAN",2,0,1,1,0,0,1,3,0,0
2019-01-07,"IRAN","YEMEN",5,0,0,0,0,0,5,5,0,0
2019-01-07,"SOUTH KOREA","PHILIPPINES",1,0,0,0,0,0,1,1,0,0
2019-01-08,"IRAQ","VIETNAM",3,0,0,2,0,1,1,5,0,0
2019-01-08,"SAUDI ARABIA","NORTH KOREA",4,0,0,0,0,0,4,4,0,0
2019-01-09,"JAPAN","TURKMENISTAN",3,0,0,2,1,0,1,5,0,0.5
2019-01-09,"QATAR","LEBANON",2,0,0,0,0,0,2,2,0,0
2019-01-09,"UZBEKISTAN","OMAN",2,0,0,1,0,0,1,3,0,0
2019-01-10,"JORDAN","SYRIA",2,0,0,0,0,0,2,2,0,0
2019-01-10,"UNITED ARAB EMIRATES","INDIA",2,0,0,0,0,0,2,2,0,0
2019-01-14,"UNITED ARAB EMIRATES","THAILAND",1,0,0,1,0,0,0,2,0,0
2019-01-15,"AUSTRALIA","SYRIA",3,0,0,2,1,0,1,5,0,0.5
2019-01-16,"KYRGYZSTAN","PHILIPPINES",3,0,0,1,0,0,2,4,0,0
2019-01-16,"SOUTH KOREA","CHINA PR",2,1,0,0,0,0,2,2,0.5,0
2019-01-16,"VIETNAM","YEMEN",2,1,0,0,0,0,2,2,0.5,0
2019-01-17,"JAPAN","UZBEKISTAN",2,0,0,1,0,0,1,3,0,0
2019-01-17,"LEBANON","NORTH KOREA",4,1,0,1,0,0,3,5,0.25,0
2019-01-17,"OMAN","TURKMENISTAN",3,0,0,1,0,0,2,4,0,0
